"Commodity","Country","UOM","Category","SubCategory","YearNum","FoodValue"
"Chocolate","FRANCE","Million $","Cocoa","Foods",2002,20.9
"Chocolate","REST OF WORLD","Million $","Cocoa","Foods",2002,122.0
"Sauces, soups, prepared foods","SINGAPORE","Million $","Other","Foods",2002,6.2
"Sauces, soups, prepared foods","CANADA","Million $","Other","Foods",2002,435.0
"Sauces, soups, prepared foods","ITALY","Million $","Other","Foods",2002,113.5
"Sauces, soups, prepared foods","MEXICO","Million $","Other","Foods",2002,97.1
"Sauces, soups, prepared foods","CHINA","Million $","Other","Foods",2002,52.1
"Sauces, soups, prepared foods","THAILAND","Million $","Other","Foods",2002,71.6
"Sauces, soups, prepared foods","SOUTH KOREA","Million $","Other","Foods",2002,24.0
"Sauces, soups, prepared foods","GERMANY, FED. REPUBLIC","Million $","Other","Foods",2002,20.3
"Sauces, soups, prepared foods","REST OF WORLD","Million $","Other","Foods",2002,507.4
"Essential oils","IRELAND","Million $","Other","Foods",2002,1.9
"Essential oils","BRAZIL","Million $","Other","Foods",2002,26.5
"Essential oils","INDIA","Million $","Other","Foods",2002,36.6
"Essential oils","MEXICO","Million $","Other","Foods",2002,20.8
"Essential oils","FRANCE","Million $","Other","Foods",2002,48.8
"Essential oils","CANADA","Million $","Other","Foods",2002,19.0
"Essential oils","CHINA","Million $","Other","Foods",2002,26.8
"Essential oils","ARGENTINA","Million $","Other","Foods",2002,33.2
"Essential oils","REST OF WORLD","Million $","Other","Foods",2002,149.4
"Animal and other fats","CANADA","Million $","Other","Foods",2002,95.3
"Animal and other fats","BRAZIL","Million $","Other","Foods",2002,2.1
"Animal and other fats","AUSTRALIA","Million $","Other","Foods",2002,2.4
"Animal and other fats","NORWAY","Million $","Other","Foods",2002,9.6
"Animal and other fats","MEXICO","Million $","Other","Foods",2002,2.0
"Animal and other fats","PERU","Million $","Other","Foods",2002,0.0
"Animal and other fats","NEW ZEALAND","Million $","Other","Foods",2002,0.0
"Animal and other fats","URUGUAY","Million $","Other","Foods",2002,0.0
"Animal and other fats","REST OF WORLD","Million $","Other","Foods",2002,19.6
"Other edible products","INDIA","Million $","Other","Foods",2002,78.7
"Other edible products","CHINA","Million $","Other","Foods",2002,64.6
"Other edible products","CANADA","Million $","Other","Foods",2002,67.3
"Other edible products","FRANCE","Million $","Other","Foods",2002,53.5
"Other edible products","MEXICO","Million $","Other","Foods",2002,63.7
"Other edible products","SPAIN","Million $","Other","Foods",2002,21.7
"Other edible products","ITALY","Million $","Other","Foods",2002,19.1
"Other edible products","GERMANY, FED. REPUBLIC","Million $","Other","Foods",2002,36.8
"Other edible products","REST OF WORLD","Million $","Other","Foods",2002,252.9
"Total beverages","MEXICO","Million $","Beverages","Foods",2002,1182.2
"Total beverages","ITALY","Million $","Beverages","Foods",2002,827.3
"Total beverages","FRANCE","Million $","Beverages","Foods",2002,1012.5
"Total beverages","CANADA","Million $","Beverages","Foods",2002,536.7
"Total beverages","NETHERLANDS","Million $","Beverages","Foods",2002,886.9
"Total beverages","NEW ZEALAND","Million $","Beverages","Foods",2002,37.4
"Total beverages","SPAIN","Million $","Beverages","Foods",2002,141.0
"Total beverages","AUSTRALIA","Million $","Beverages","Foods",2002,458.7
"Total beverages","IRELAND","Million $","Beverages","Foods",2002,85.7
"Total beverages","REST OF WORLD","Million $","Beverages","Foods",2002,960.9
"Wine","FRANCE","Million $","Beverages","Foods",2002,914.0
"Wine","ITALY","Million $","Beverages","Foods",2002,777.9
"Wine","NEW ZEALAND","Million $","Beverages","Foods",2002,30.4
"Wine","SPAIN","Million $","Beverages","Foods",2002,134.0
"Wine","AUSTRALIA","Million $","Beverages","Foods",2002,457.9
"Wine","CANADA","Million $","Beverages","Foods",2002,66.9
"Wine","ARGENTINA","Million $","Beverages","Foods",2002,34.9
"Wine","REST OF WORLD","Million $","Beverages","Foods",2002,324.9
"Malt beer","MEXICO","Million $","Beverages","Foods",2002,1003.1
"Malt beer","NETHERLANDS","Million $","Beverages","Foods",2002,879.5
"Malt beer","IRELAND","Million $","Beverages","Foods",2002,78.0
"Malt beer","CANADA","Million $","Beverages","Foods",2002,207.5
"Malt beer","GERMANY, FED. REPUBLIC","Million $","Beverages","Foods",2002,153.0
"Malt beer","BELGIUM","Million $","Beverages","Foods",2002,16.4
"Malt beer","ITALY","Million $","Beverages","Foods",2002,8.1
"Malt beer","REST OF WORLD","Million $","Beverages","Foods",2002,220.1
"Nonalcoholic beverages","MEXICO","Million $","Beverages","Foods",2002,177.7
"Nonalcoholic beverages","CANADA","Million $","Beverages","Foods",2002,262.3
"Nonalcoholic beverages","ITALY","Million $","Beverages","Foods",2002,41.3
"Nonalcoholic beverages","FRANCE","Million $","Beverages","Foods",2002,97.3
"Nonalcoholic beverages","AUSTRIA","Million $","Beverages","Foods",2002,84.7
"Nonalcoholic beverages","SWITZERLAND","Million $","Beverages","Foods",2002,0.2
"Nonalcoholic beverages","REST OF WORLD","Million $","Beverages","Foods",2002,159.2
"Liquors and liqueurs","MEXICO","Million $","Beverages","Foods",2002,433.1
"Liquors and liqueurs","FRANCE","Million $","Beverages","Foods",2002,736.7
"Liquors and liqueurs","UNITED KINGDOM","Million $","Beverages","Foods",2002,672.3
"Liquors and liqueurs","CANADA","Million $","Beverages","Foods",2002,299.7
"Liquors and liqueurs","NETHERLANDS","Million $","Beverages","Foods",2002,129.7
"Liquors and liqueurs","IRELAND","Million $","Beverages","Foods",2002,179.4
"Liquors and liqueurs","ITALY","Million $","Beverages","Foods",2002,74.1
"Liquors and liqueurs","SWEDEN","Million $","Beverages","Foods",2002,289.9
"Liquors and liqueurs","REST OF WORLD","Million $","Beverages","Foods",2002,289.9
"Total live animals","CANADA","Million $","Animals","Foods",2003,784.3
"Total live animals","MEXICO","Million $","Animals","Foods",2003,469.9
"Total live animals","REST OF WORLD","Million $","Animals","Foods",2003,0.2
"Bovine animals, live","CANADA","Million $","Animals","Foods",2003,361.3
"Bovine animals, live","MEXICO","Million $","Animals","Foods",2003,469.9
"Swine, live","CANADA","Million $","Animals","Foods",2003,389.3
"Sheep and goats, live","CANADA","Million $","Animals","Foods",2003,7.5
"Live poultry","CANADA","Million $","Animals","Foods",2003,26.2
"Bird eggs","CANADA","Million $","Animals","Foods",2003,14.7
"Bird eggs","UNITED KINGDOM","Million $","Animals","Foods",2003,0.1
"Bird eggs","CHINA","Million $","Animals","Foods",2003,3.5
"Bird eggs","TURKEY","Million $","Animals","Foods",2003,0.0
"Bird eggs","BELGIUM","Million $","Animals","Foods",2003,0.0
"Bird eggs","TAIWAN","Million $","Animals","Foods",2003,0.4
"Bird eggs","THAILAND","Million $","Animals","Foods",2003,0.8
"Bird eggs","REST OF WORLD","Million $","Animals","Foods",2003,2.8
"Total red meats, fresh and frozen","AUSTRALIA","Million $","Meats","Foods",2003,1146.9
"Total red meats, fresh and frozen","CANADA","Million $","Meats","Foods",2003,1532.0
"Total red meats, fresh and frozen","MEXICO","Million $","Meats","Foods",2003,26.8
"Total red meats, fresh and frozen","NEW ZEALAND","Million $","Meats","Foods",2003,619.3
"Total red meats, fresh and frozen","BRAZIL","Million $","Meats","Foods",2003,0.0
"Total red meats, fresh and frozen","URUGUAY","Million $","Meats","Foods",2003,59.2
"Total red meats, fresh and frozen","NICARAGUA","Million $","Meats","Foods",2003,36.4
"Total red meats, fresh and frozen","REST OF WORLD","Million $","Meats","Foods",2003,200.3
"Fresh or chilled red meats","CANADA","Million $","Meats","Foods",2003,1377.3
"Fresh or chilled red meats","MEXICO","Million $","Meats","Foods",2003,22.7
"Fresh or chilled red meats","AUSTRALIA","Million $","Meats","Foods",2003,175.9
"Fresh or chilled red meats","NICARAGUA","Million $","Meats","Foods",2003,13.2
"Fresh or chilled red meats","NEW ZEALAND","Million $","Meats","Foods",2003,30.5
"Fresh or chilled red meats","URUGUAY","Million $","Meats","Foods",2003,14.8
"Fresh or chilled red meats","REST OF WORLD","Million $","Meats","Foods",2003,11.3
"Frozen red meats and parts","AUSTRALIA","Million $","Meats","Foods",2003,765.6
"Frozen red meats and parts","NEW ZEALAND","Million $","Meats","Foods",2003,460.0
"Frozen red meats and parts","BRAZIL","Million $","Meats","Foods",2003,0.0
"Frozen red meats and parts","URUGUAY","Million $","Meats","Foods",2003,44.4
"Frozen red meats and parts","CANADA","Million $","Meats","Foods",2003,154.6
"Frozen red meats and parts","MEXICO","Million $","Meats","Foods",2003,4.0
"Frozen red meats and parts","REST OF WORLD","Million $","Meats","Foods",2003,211.7
"Fowl and other meats","CHILE","Million $","Meats","Foods",2003,0.0
"Fowl and other meats","CANADA","Million $","Meats","Foods",2003,44.7
"Fowl and other meats","NEW ZEALAND","Million $","Meats","Foods",2003,9.4
"Fowl and other meats","CHINA","Million $","Meats","Foods",2003,6.2
"Fowl and other meats","REST OF WORLD","Million $","Meats","Foods",2003,8.4
"Prepared meats","CANADA","Million $","Meats","Foods",2003,313.2
"Prepared meats","BRAZIL","Million $","Meats","Foods",2003,150.7
"Prepared meats","ITALY","Million $","Meats","Foods",2003,36.4
"Prepared meats","MEXICO","Million $","Meats","Foods",2003,14.7
"Prepared meats","URUGUAY","Million $","Meats","Foods",2003,16.1
"Prepared meats","SPAIN","Million $","Meats","Foods",2003,5.6
"Prepared meats","POLAND","Million $","Meats","Foods",2003,27.9
"Prepared meats","NEW ZEALAND","Million $","Meats","Foods",2003,19.6
"Prepared meats","REST OF WORLD","Million $","Meats","Foods",2003,153.0
"Total fish and shellfish","CANADA","Million $","Fish","Foods",2003,2125.6
"Total fish and shellfish","CHILE","Million $","Fish","Foods",2003,664.7
"Total fish and shellfish","INDIA","Million $","Fish","Foods",2003,452.6
"Total fish and shellfish","INDONESIA","Million $","Fish","Foods",2003,428.0
"Total fish and shellfish","VIETNAM","Million $","Fish","Foods",2003,730.2
"Total fish and shellfish","ECUADOR","Million $","Fish","Foods",2003,486.8
"Total fish and shellfish","CHINA","Million $","Fish","Foods",2003,1144.2
"Total fish and shellfish","REST OF WORLD","Million $","Fish","Foods",2003,4827.8
"Whole fish--fresh, chilled, or frozen","CANADA","Million $","Fish","Foods",2003,425.3
"Whole fish--fresh, chilled, or frozen","NORWAY","Million $","Fish","Foods",2003,24.5
"Whole fish--fresh, chilled, or frozen","MEXICO","Million $","Fish","Foods",2003,39.7
"Whole fish--fresh, chilled, or frozen","CHILE","Million $","Fish","Foods",2003,57.2
"Whole fish--fresh, chilled, or frozen","UNITED KINGDOM","Million $","Fish","Foods",2003,43.9
"Whole fish--fresh, chilled, or frozen","FAROE ISLANDS","Million $","Fish","Foods",2003,6.5
"Whole fish--fresh, chilled, or frozen","REST OF WORLD","Million $","Fish","Foods",2003,631.3
"Fish fillets and mince","CHILE","Million $","Fish","Foods",2003,546.3
"Fish fillets and mince","CHINA","Million $","Fish","Foods",2003,392.2
"Fish fillets and mince","NORWAY","Million $","Fish","Foods",2003,61.6
"Fish fillets and mince","VIETNAM","Million $","Fish","Foods",2003,56.5
"Fish fillets and mince","INDONESIA","Million $","Fish","Foods",2003,72.3
"Fish fillets and mince","CANADA","Million $","Fish","Foods",2003,315.7
"Fish fillets and mince","REST OF WORLD","Million $","Fish","Foods",2003,680.1
"Shellfish, fresh or frozen","CANADA","Million $","Fish","Foods",2003,1055.8
"Shellfish, fresh or frozen","INDIA","Million $","Fish","Foods",2003,415.9
"Shellfish, fresh or frozen","ECUADOR","Million $","Fish","Foods",2003,208.4
"Shellfish, fresh or frozen","INDONESIA","Million $","Fish","Foods",2003,169.3
"Shellfish, fresh or frozen","VIETNAM","Million $","Fish","Foods",2003,476.3
"Shellfish, fresh or frozen","ARGENTINA","Million $","Fish","Foods",2003,28.5
"Shellfish, fresh or frozen","JAPAN","Million $","Fish","Foods",2003,60.7
"Shellfish, fresh or frozen","MEXICO","Million $","Fish","Foods",2003,318.3
"Shellfish, fresh or frozen","REST OF WORLD","Million $","Fish","Foods",2003,2372.5
"Prepared fish and shellfish","THAILAND","Million $","Fish","Foods",2003,767.4
"Prepared fish and shellfish","INDONESIA","Million $","Fish","Foods",2003,157.0
"Prepared fish and shellfish","VIETNAM","Million $","Fish","Foods",2003,163.0
"Prepared fish and shellfish","CANADA","Million $","Fish","Foods",2003,328.8
"Prepared fish and shellfish","INDIA","Million $","Fish","Foods",2003,25.7
"Prepared fish and shellfish","CHINA","Million $","Fish","Foods",2003,271.2
"Prepared fish and shellfish","ECUADOR","Million $","Fish","Foods",2003,157.4
"Prepared fish and shellfish","CHILE","Million $","Fish","Foods",2003,50.4
"Prepared fish and shellfish","REST OF WORLD","Million $","Fish","Foods",2003,480.2
"Total vegetables and preparations","MEXICO","Million $","Vegetables","Foods",2003,2283.8
"Total vegetables and preparations","CANADA","Million $","Vegetables","Foods",2003,1340.0
"Total vegetables and preparations","PERU","Million $","Vegetables","Foods",2003,129.9
"Total vegetables and preparations","CHINA","Million $","Vegetables","Foods",2003,171.5
"Total vegetables and preparations","SPAIN","Million $","Vegetables","Foods",2003,305.7
"Total vegetables and preparations","BELGIUM","Million $","Vegetables","Foods",2003,19.5
"Total vegetables and preparations","GUATEMALA","Million $","Vegetables","Foods",2003,54.2
"Total vegetables and preparations","REST OF WORLD","Million $","Vegetables","Foods",2003,773.5
"Fresh vegetables","MEXICO","Million $","Vegetables","Foods",2003,1935.2
"Fresh vegetables","CANADA","Million $","Vegetables","Foods",2003,608.6
"Fresh vegetables","PERU","Million $","Vegetables","Foods",2003,97.3
"Fresh vegetables","GUATEMALA","Million $","Vegetables","Foods",2003,10.9
"Fresh vegetables","CHINA","Million $","Vegetables","Foods",2003,30.0
"Fresh vegetables","COSTA RICA","Million $","Vegetables","Foods",2003,45.8
"Fresh vegetables","REST OF WORLD","Million $","Vegetables","Foods",2003,253.3
"Frozen vegetables","MEXICO","Million $","Vegetables","Foods",2003,167.7
"Frozen vegetables","CANADA","Million $","Vegetables","Foods",2003,73.3
"Frozen vegetables","CHINA","Million $","Vegetables","Foods",2003,18.7
"Frozen vegetables","ECUADOR","Million $","Vegetables","Foods",2003,12.2
"Frozen vegetables","GUATEMALA","Million $","Vegetables","Foods",2003,37.3
"Frozen vegetables","BELGIUM","Million $","Vegetables","Foods",2003,9.8
"Frozen vegetables","REST OF WORLD","Million $","Vegetables","Foods",2003,48.4
"Dried vegetables","CANADA","Million $","Vegetables","Foods",2003,61.7
"Dried vegetables","CHINA","Million $","Vegetables","Foods",2003,49.5
"Dried vegetables","INDIA","Million $","Vegetables","Foods",2003,28.8
"Dried vegetables","MEXICO","Million $","Vegetables","Foods",2003,14.9
"Dried vegetables","NICARAGUA","Million $","Vegetables","Foods",2003,1.1
"Dried vegetables","REST OF WORLD","Million $","Vegetables","Foods",2003,88.3
"Prepared or preserved vegetables","CANADA","Million $","Vegetables","Foods",2003,598.1
"Prepared or preserved vegetables","MEXICO","Million $","Vegetables","Foods",2003,165.9
"Prepared or preserved vegetables","SPAIN","Million $","Vegetables","Foods",2003,275.2
"Prepared or preserved vegetables","BELGIUM","Million $","Vegetables","Foods",2003,2.2
"Prepared or preserved vegetables","GREECE","Million $","Vegetables","Foods",2003,61.9
"Prepared or preserved vegetables","ITALY","Million $","Vegetables","Foods",2003,23.5
"Prepared or preserved vegetables","REST OF WORLD","Million $","Vegetables","Foods",2003,362.8
"Total dairy products","IRELAND","Million $","Dairy","Foods",2003,28.6
"Total dairy products","ITALY","Million $","Dairy","Foods",2003,210.6
"Total dairy products","NEW ZEALAND","Million $","Dairy","Foods",2003,204.9
"Total dairy products","FRANCE","Million $","Dairy","Foods",2003,109.9
"Total dairy products","CANADA","Million $","Dairy","Foods",2003,57.0
"Total dairy products","MEXICO","Million $","Dairy","Foods",2003,23.1
"Total dairy products","NETHERLANDS","Million $","Dairy","Foods",2003,56.0
"Total dairy products","SPAIN","Million $","Dairy","Foods",2003,18.2
"Total dairy products","REST OF WORLD","Million $","Dairy","Foods",2003,402.0
"Cheese, fresh or processed","ITALY","Million $","Dairy","Foods",2003,210.4
"Cheese, fresh or processed","FRANCE","Million $","Dairy","Foods",2003,107.9
"Cheese, fresh or processed","SPAIN","Million $","Dairy","Foods",2003,16.5
"Cheese, fresh or processed","NETHERLANDS","Million $","Dairy","Foods",2003,51.8
"Cheese, fresh or processed","SWITZERLAND","Million $","Dairy","Foods",2003,42.1
"Cheese, fresh or processed","IRELAND","Million $","Dairy","Foods",2003,17.9
"Cheese, fresh or processed","CANADA","Million $","Dairy","Foods",2003,25.5
"Cheese, fresh or processed","REST OF WORLD","Million $","Dairy","Foods",2003,410.1
"Yogurt, buttermilk, or whey","NEW ZEALAND","Million $","Dairy","Foods",2003,100.5
"Yogurt, buttermilk, or whey","CANADA","Million $","Dairy","Foods",2003,11.3
"Yogurt, buttermilk, or whey","FRANCE","Million $","Dairy","Foods",2003,0.0
"Yogurt, buttermilk, or whey","DENMARK","Million $","Dairy","Foods",2003,3.0
"Yogurt, buttermilk, or whey","GERMANY, FED. REPUBLIC","Million $","Dairy","Foods",2003,4.7
"Yogurt, buttermilk, or whey","MEXICO","Million $","Dairy","Foods",2003,0.5
"Yogurt, buttermilk, or whey","AUSTRALIA","Million $","Dairy","Foods",2003,0.0
"Yogurt, buttermilk, or whey","REST OF WORLD","Million $","Dairy","Foods",2003,22.9
"Milk and cream","MEXICO","Million $","Dairy","Foods",2003,20.7
"Milk and cream","CHILE","Million $","Dairy","Foods",2003,0.4
"Milk and cream","NETHERLANDS","Million $","Dairy","Foods",2003,1.2
"Milk and cream","PERU","Million $","Dairy","Foods",2003,0.0
"Milk and cream","CANADA","Million $","Dairy","Foods",2003,3.2
"Milk and cream","NEW ZEALAND","Million $","Dairy","Foods",2003,10.1
"Milk and cream","REST OF WORLD","Million $","Dairy","Foods",2003,7.8
"Butter or spreads","IRELAND","Million $","Dairy","Foods",2003,1.1
"Butter or spreads","NEW ZEALAND","Million $","Dairy","Foods",2003,14.1
"Butter or spreads","MEXICO","Million $","Dairy","Foods",2003,0.0
"Butter or spreads","FRANCE","Million $","Dairy","Foods",2003,1.9
"Butter or spreads","INDIA","Million $","Dairy","Foods",2003,0.3
"Butter or spreads","AUSTRALIA","Million $","Dairy","Foods",2003,0.9
"Butter or spreads","REST OF WORLD","Million $","Dairy","Foods",2003,23.5
"Total fruit and preparations","MEXICO","Million $","Fruits","Foods",2003,956.4
"Total fruit and preparations","PERU","Million $","Fruits","Foods",2003,29.0
"Total fruit and preparations","CHILE","Million $","Fruits","Foods",2003,868.4
"Total fruit and preparations","GUATEMALA","Million $","Fruits","Foods",2003,336.2
"Total fruit and preparations","COSTA RICA","Million $","Fruits","Foods",2003,579.5
"Total fruit and preparations","BRAZIL","Million $","Fruits","Foods",2003,210.3
"Total fruit and preparations","CANADA","Million $","Fruits","Foods",2003,271.1
"Total fruit and preparations","ECUADOR","Million $","Fruits","Foods",2003,323.2
"Total fruit and preparations","CHINA","Million $","Fruits","Foods",2003,288.7
"Total fruit and preparations","THAILAND","Million $","Fruits","Foods",2003,212.2
"Total fruit and preparations","REST OF WORLD","Million $","Fruits","Foods",2003,1486.9
"Fresh or chilled fruit","MEXICO","Million $","Fruits","Foods",2003,757.4
"Fresh or chilled fruit","PERU","Million $","Fruits","Foods",2003,25.0
"Fresh or chilled fruit","CHILE","Million $","Fruits","Foods",2003,761.7
"Fresh or chilled fruit","GUATEMALA","Million $","Fruits","Foods",2003,330.3
"Fresh or chilled fruit","COSTA RICA","Million $","Fruits","Foods",2003,509.2
"Fresh or chilled fruit","ECUADOR","Million $","Fruits","Foods",2003,300.5
"Fresh or chilled fruit","COLOMBIA","Million $","Fruits","Foods",2003,165.4
"Fresh or chilled fruit","HONDURAS","Million $","Fruits","Foods",2003,149.7
"Fresh or chilled fruit","CANADA","Million $","Fruits","Foods",2003,95.2
"Fresh or chilled fruit","NEW ZEALAND","Million $","Fruits","Foods",2003,65.6
"Fresh or chilled fruit","REST OF WORLD","Million $","Fruits","Foods",2003,414.8
"Bananas and plantains","GUATEMALA","Million $","Fruits","Foods",2003,259.9
"Bananas and plantains","ECUADOR","Million $","Fruits","Foods",2003,274.2
"Bananas and plantains","COSTA RICA","Million $","Fruits","Foods",2003,273.8
"Bananas and plantains","COLOMBIA","Million $","Fruits","Foods",2003,164.4
"Bananas and plantains","HONDURAS","Million $","Fruits","Foods",2003,111.5
"Bananas and plantains","MEXICO","Million $","Fruits","Foods",2003,11.6
"Bananas and plantains","REST OF WORLD","Million $","Fruits","Foods",2003,22.0
"Frozen fruit","MEXICO","Million $","Fruits","Foods",2003,56.5
"Frozen fruit","CANADA","Million $","Fruits","Foods",2003,69.9
"Frozen fruit","CHILE","Million $","Fruits","Foods",2003,25.3
"Frozen fruit","GUATEMALA","Million $","Fruits","Foods",2003,3.0
"Frozen fruit","PERU","Million $","Fruits","Foods",2003,1.3
"Frozen fruit","COSTA RICA","Million $","Fruits","Foods",2003,11.1
"Frozen fruit","REST OF WORLD","Million $","Fruits","Foods",2003,35.2
"Dried, prepared or preserved fruit","MEXICO","Million $","Fruits","Foods",2003,98.0
"Dried, prepared or preserved fruit","CHINA","Million $","Fruits","Foods",2003,179.3
"Dried, prepared or preserved fruit","CANADA","Million $","Fruits","Foods",2003,64.2
"Dried, prepared or preserved fruit","THAILAND","Million $","Fruits","Foods",2003,163.7
"Dried, prepared or preserved fruit","SOUTH KOREA","Million $","Fruits","Foods",2003,8.4
"Dried, prepared or preserved fruit","CHILE","Million $","Fruits","Foods",2003,13.5
"Dried, prepared or preserved fruit","REST OF WORLD","Million $","Fruits","Foods",2003,463.1
"Fruit juices","BRAZIL","Million $","Fruits","Foods",2003,167.8
"Fruit juices","MEXICO","Million $","Fruits","Foods",2003,44.5
"Fruit juices","TURKEY","Million $","Fruits","Foods",2003,2.9
"Fruit juices","THAILAND","Million $","Fruits","Foods",2003,30.2
"Fruit juices","CHINA","Million $","Fruits","Foods",2003,101.5
"Fruit juices","ARGENTINA","Million $","Fruits","Foods",2003,101.1
"Fruit juices","CANADA","Million $","Fruits","Foods",2003,41.8
"Fruit juices","PHILIPPINES","Million $","Fruits","Foods",2003,57.8
"Fruit juices","REST OF WORLD","Million $","Fruits","Foods",2003,246.9
"Total nuts","VIETNAM","Million $","Nuts","Foods",2003,99.7
"Total nuts","MEXICO","Million $","Nuts","Foods",2003,99.2
"Total nuts","CANADA","Million $","Nuts","Foods",2003,26.1
"Total nuts","THAILAND","Million $","Nuts","Foods",2003,9.9
"Total nuts","PHILIPPINES","Million $","Nuts","Foods",2003,36.4
"Total nuts","CHINA","Million $","Nuts","Foods",2003,45.4
"Total nuts","TURKEY","Million $","Nuts","Foods",2003,23.9
"Total nuts","COTE D’IVOIRE","Million $","Nuts","Foods",2003,4.6
"Total nuts","REPUBLIC OF SOUTH AFRICA","Million $","Nuts","Foods",2003,16.3
"Total nuts","REST OF WORLD","Million $","Nuts","Foods",2003,414.1
"Tree nuts","VIETNAM","Million $","Nuts","Foods",2003,98.2
"Tree nuts","MEXICO","Million $","Nuts","Foods",2003,89.8
"Tree nuts","PHILIPPINES","Million $","Nuts","Foods",2003,34.5
"Tree nuts","COTE D’IVOIRE","Million $","Nuts","Foods",2003,4.6
"Tree nuts","CHINA","Million $","Nuts","Foods",2003,35.8
"Tree nuts","REPUBLIC OF SOUTH AFRICA","Million $","Nuts","Foods",2003,16.2
"Tree nuts","BOLIVIA","Million $","Nuts","Foods",2003,13.7
"Tree nuts","THAILAND","Million $","Nuts","Foods",2003,2.8
"Tree nuts","BRAZIL","Million $","Nuts","Foods",2003,110.9
"Tree nuts","REST OF WORLD","Million $","Nuts","Foods",2003,265.6
"Cashew nuts","VIETNAM","Million $","Nuts","Foods",2003,97.2
"Cashew nuts","COTE D’IVOIRE","Million $","Nuts","Foods",2003,0.0
"Cashew nuts","BRAZIL","Million $","Nuts","Foods",2003,100.3
"Cashew nuts","BENIN","Million $","Nuts","Foods",2003,0.0
"Cashew nuts","THAILAND","Million $","Nuts","Foods",2003,0.1
"Cashew nuts","INDIA","Million $","Nuts","Foods",2003,185.1
"Cashew nuts","INDONESIA","Million $","Nuts","Foods",2003,2.1
"Cashew nuts","REST OF WORLD","Million $","Nuts","Foods",2003,4.9
"Prepared tree nuts","VIETNAM","Million $","Nuts","Foods",2003,1.5
"Prepared tree nuts","THAILAND","Million $","Nuts","Foods",2003,7.1
"Prepared tree nuts","CANADA","Million $","Nuts","Foods",2003,6.2
"Prepared tree nuts","MEXICO","Million $","Nuts","Foods",2003,1.6
"Prepared tree nuts","TURKEY","Million $","Nuts","Foods",2003,4.7
"Prepared tree nuts","INDIA","Million $","Nuts","Foods",2003,7.8
"Prepared tree nuts","ISRAEL","Million $","Nuts","Foods",2003,1.5
"Prepared tree nuts","REST OF WORLD","Million $","Nuts","Foods",2003,23.8
"Ground nuts","MEXICO","Million $","Nuts","Foods",2003,7.8
"Ground nuts","CANADA","Million $","Nuts","Foods",2003,19.2
"Ground nuts","ARGENTINA","Million $","Nuts","Foods",2003,12.6
"Ground nuts","INDIA","Million $","Nuts","Foods",2003,1.6
"Ground nuts","CHINA","Million $","Nuts","Foods",2003,6.3
"Ground nuts","REST OF WORLD","Million $","Nuts","Foods",2003,1.7
"Total coffee, tea, and spices","BRAZIL","Million $","Coffee","Foods",2003,339.5
"Total coffee, tea, and spices","COLOMBIA","Million $","Coffee","Foods",2003,377.3
"Total coffee, tea, and spices","SWITZERLAND","Million $","Coffee","Foods",2003,28.7
"Total coffee, tea, and spices","MEXICO","Million $","Coffee","Foods",2003,196.6
"Total coffee, tea, and spices","VIETNAM","Million $","Coffee","Foods",2003,98.3
"Total coffee, tea, and spices","CANADA","Million $","Coffee","Foods",2003,167.0
"Total coffee, tea, and spices","INDIA","Million $","Coffee","Foods",2003,78.8
"Total coffee, tea, and spices","REST OF WORLD","Million $","Coffee","Foods",2003,1585.7
"Coffee beans, unroasted","BRAZIL","Million $","Coffee","Foods",2003,268.6
"Coffee beans, unroasted","COLOMBIA","Million $","Coffee","Foods",2003,360.6
"Coffee beans, unroasted","GUATEMALA","Million $","Coffee","Foods",2003,212.2
"Coffee beans, unroasted","HONDURAS","Million $","Coffee","Foods",2003,24.3
"Coffee beans, unroasted","PERU","Million $","Coffee","Foods",2003,61.7
"Coffee beans, unroasted","VIETNAM","Million $","Coffee","Foods",2003,74.1
"Coffee beans, unroasted","REST OF WORLD","Million $","Coffee","Foods",2003,610.6
"Coffee, roasted and instant","SWITZERLAND","Million $","Coffee","Foods",2003,1.6
"Coffee, roasted and instant","CANADA","Million $","Coffee","Foods",2003,70.9
"Coffee, roasted and instant","ITALY","Million $","Coffee","Foods",2003,22.3
"Coffee, roasted and instant","COLOMBIA","Million $","Coffee","Foods",2003,4.6
"Coffee, roasted and instant","MEXICO","Million $","Coffee","Foods",2003,3.9
"Coffee, roasted and instant","REST OF WORLD","Million $","Coffee","Foods",2003,61.2
"Coffee extracts and preparations","MEXICO","Million $","Coffee","Foods",2003,32.3
"Coffee extracts and preparations","BRAZIL","Million $","Coffee","Foods",2003,32.7
"Coffee extracts and preparations","COLOMBIA","Million $","Coffee","Foods",2003,8.9
"Coffee extracts and preparations","NETHERLANDS","Million $","Coffee","Foods",2003,42.3
"Coffee extracts and preparations","REST OF WORLD","Million $","Coffee","Foods",2003,68.4
"Tea and mate","JAPAN","Million $","Coffee","Foods",2003,5.4
"Tea and mate","CHINA","Million $","Coffee","Foods",2003,35.3
"Tea and mate","CANADA","Million $","Coffee","Foods",2003,53.3
"Tea and mate","INDIA","Million $","Coffee","Foods",2003,29.0
"Tea and mate","REST OF WORLD","Million $","Coffee","Foods",2003,143.2
"Spices","VIETNAM","Million $","Coffee","Foods",2003,20.7
"Spices","INDIA","Million $","Coffee","Foods",2003,46.3
